lintasan,langkah,waktu,p0,p1,p2
sudut-2,45,0.045,0.867549671544,0.088934810959,0.043515517497
sudut-2,46,0.046,0.865394665095,0.090482125945,0.044123208961
sudut-2,47,0.047,0.863253153287,0.092021059606,0.044725787107
sudut-2,48,0.048,0.861125050323,0.093551650120,0.045323299557
sudut-2,49,0.049,0.859010270963,0.095073935588,0.045915793450
sudut-2,50,0.050,0.856908730523,0.096587954030,0.046503315446
sudut-2,51,0.051,0.854820344876,0.098093743389,0.047085911736
sudut-2,52,0.052,0.852745030439,0.099591341523,0.047663628038
sudut-2,53,0.053,0.850682704179,0.101080786210,0.048236509611
sudut-2,54,0.054,0.848633283600,0.102562115143,0.048804601257
sudut-2,55,0.055,0.846596686749,0.104035365930,0.049367947322
sudut-2,56,0.056,0.844572832202,0.105500576091,0.049926591707
sudut-2,57,0.057,0.842561639070,0.106957783061,0.050480577869
sudut-2,58,0.058,0.840563026989,0.108407024185,0.051029948827
sudut-2,59,0.059,0.838576916117,0.109848336716,0.051574747166
sudut-2,60,0.060,0.836603227136,0.111281757821,0.052115015044
sudut-2,61,0.061,0.834641881239,0.112707324569,0.052650794191
sudut-2,62,0.062,0.832692800137,0.114125073941,0.053182125922
sudut-2,63,0.063,0.830755906047,0.115535042820,0.053709051133
sudut-2,64,0.064,0.828831121692,0.116937267998,0.054231610310
sudut-2,65,0.065,0.826918370299,0.118331786166,0.054749843535
sudut-2,66,0.066,0.825017575594,0.119718633922,0.055263790484
sudut-2,67,0.067,0.823128661796,0.121097847765,0.055773490439
sudut-2,68,0.068,0.821251553619,0.122469464094,0.056278982287
sudut-2,69,0.069,0.819386176265,0.123833519209,0.056780304525
sudut-2,70,0.070,0.817532455423,0.125190049311,0.057277495267
sudut-2,71,0.071,0.815690317261,0.126539090497,0.057770592242
sudut-2,72,0.072,0.813859688429,0.127880678763,0.058259632807
sudut-2,73,0.073,0.812040496053,0.129214850004,0.058744653944
sudut-2,74,0.074,0.810232667729,0.130541640007,0.059225692264
sudut-2,75,0.075,0.808436131525,0.131861084459,0.059702784016
sudut-2,76,0.076,0.806650815974,0.133173218939,0.060175965087
sudut-2,77,0.077,0.804876650072,0.134478078922,0.060645271006
sudut-2,78,0.078,0.803113563277,0.135775699774,0.061110736949
sudut-2,79,0.079,0.801361485500,0.137066116756,0.061572397743
sudut-2,80,0.080,0.799620347111,0.138349365021,0.062030287869
sudut-2,81,0.081,0.797890078925,0.139625479612,0.062484441463
sudut-2,82,0.082,0.796170612209,0.140894495465,0.062934892326
sudut-2,83,0.083,0.794461878674,0.142156447404,0.063381673922
sudut-2,84,0.084,0.792763810470,0.143411370146,0.063824819384
sudut-2,85,0.085,0.791076340190,0.144659298293,0.064264361517
sudut-2,86,0.086,0.789399400859,0.145900266341,0.064700332800
sudut-2,87,0.087,0.787732925937,0.147134308669,0.065132765394
sudut-2,88,0.088,0.786076849313,0.148361459547,0.065561691140
sudut-2,89,0.089,0.784431105304,0.149581753131,0.065987141565
sudut-2,90,0.090,0.782795628650,0.150795223464,0.066409147886
sudut-2,91,0.091,0.781170354513,0.152001904476,0.066827741011
sudut-2,92,0.092,0.779555218474,0.153201829982,0.067242951544
sudut-2,93,0.093,0.777950156529,0.154395033683,0.067654809788
sudut-2,94,0.094,0.776355105087,0.155581549165,0.068063345748
sudut-2,95,0.095,0.774770000967,0.156761409899,0.068468589134
sudut-2,96,0.096,0.773194781397,0.157934649239,0.068870569365
sudut-2,97,0.097,0.771629384007,0.159101300425,0.069269315569
sudut-2,98,0.098,0.770073746831,0.160261396579,0.069664856590
sudut-2,99,0.099,0.768527808302,0.161414970708,0.070057220990
sudut-2,100,0.100,0.766991507249,0.162562055700,0.070446437051
sudut-2,101,0.101,0.765464782895,0.163702684329,0.070832532776
sudut-2,102,0.102,0.763947574856,0.164836889247,0.071215535897
sudut-2,103,0.103,0.762439823135,0.165964702992,0.071595473873
sudut-2,104,0.104,0.760941468120,0.167086157983,0.071972373897
sudut-2,105,0.105,0.759452450586,0.168201286519,0.072346262895
sudut-2,106,0.106,0.757972711687,0.169310120782,0.072717167531
sudut-2,107,0.107,0.756502192955,0.170412692836,0.073085114209
sudut-2,108,0.108,0.755040836299,0.171509034624,0.073450129077
sudut-2,109,0.109,0.753588584000,0.172599177972,0.073812238027
sudut-2,110,0.110,0.752145378713,0.173683154586,0.074171466702
sudut-2,111,0.111,0.750711163457,0.174760996051,0.074527840492
sudut-2,112,0.112,0.749285881622,0.175832733834,0.074881384544
sudut-2,113,0.113,0.747869476958,0.176898399282,0.075232123760
sudut-2,114,0.114,0.746461893577,0.177958023623,0.075580082800
sudut-2,115,0.115,0.745063075950,0.179011637963,0.075925286087
sudut-2,116,0.116,0.743672968906,0.180059273289,0.076267757805
sudut-2,117,0.117,0.742291517625,0.181100960468,0.076607521907
sudut-2,118,0.118,0.740918667641,0.182136730247,0.076944602112
sudut-2,119,0.119,0.739554364836,0.183166613250,0.077279021913
sudut-2,120,0.120,0.738198555441,0.184190639985,0.077610804574
sudut-2,121,0.121,0.736851186029,0.185208840835,0.077939973136
sudut-2,122,0.122,0.735512203517,0.186221246066,0.078266550416
sudut-2,123,0.123,0.734181555163,0.187227885822,0.078590559015
sudut-2,124,0.124,0.732859188561,0.188228790125,0.078912021314
sudut-2,125,0.125,0.731545051642,0.189223988878,0.079230959480
sudut-2,126,0.126,0.730239092670,0.190213511863,0.079547395466
sudut-2,127,0.127,0.728941260241,0.191197388742,0.079861351016
sudut-2,128,0.128,0.727651503279,0.192175649056,0.080172847665
sudut-2,129,0.129,0.726369771035,0.193148322224,0.080481906741
sudut-2,130,0.130,0.725096013086,0.194115437545,0.080788549369
sudut-2,131,0.131,0.723830179330,0.195077024199,0.081092796471
sudut-2,132,0.132,0.722572219987,0.196033111244,0.081394668769
sudut-2,133,0.133,0.721322085593,0.196983727618,0.081694186789
sudut-2,134,0.134,0.720079727004,0.197928902137,0.081991370859
sudut-2,135,0.135,0.718845095386,0.198868663500,0.082286241114
sudut-2,136,0.136,0.717618142220,0.199803040283,0.082578817497
sudut-2,137,0.137,0.716398819296,0.200732060942,0.082869119763
sudut-2,138,0.138,0.715187078711,0.201655753813,0.083157167475
sudut-2,139,0.139,0.713982872871,0.202574147114,0.083442980015
sudut-2,140,0.140,0.712786154483,0.203487268939,0.083726576577
sudut-2,141,0.141,0.711596876558,0.204395147267,0.084007976176
sudut-2,142,0.142,0.710414992404,0.205297809953,0.084287197644
sudut-2,143,0.143,0.709240455629,0.206195284734,0.084564259636
sudut-2,144,0.144,0.708073220139,0.207087599229,0.084839180632
sudut-2,145,0.145,0.706913240131,0.207974780936,0.085111978933
sudut-2,146,0.146,0.705760470094,0.208856857234,0.085382672672
sudut-2,147,0.147,0.704614864810,0.209733855383,0.085651279807
sudut-2,148,0.148,0.703476379347,0.210605802525,0.085917818129
sudut-2,149,0.149,0.702344969060,0.211472725681,0.086182305260
sudut-2,150,0.150,0.701220589589,0.212334651755,0.086444758656
sudut-2,151,0.151,0.700103196856,0.213191607534,0.086705195609
sudut-2,152,0.152,0.698992747066,0.214043619684,0.086963633250
sudut-2,153,0.153,0.697889196699,0.214890714755,0.087220088547
sudut-2,154,0.154,0.696792502515,0.215732919177,0.087474578309
sudut-2,155,0.155,0.695702621549,0.216570259264,0.087727119187
sudut-2,156,0.156,0.694619511109,0.217402761213,0.087977727678
sudut-2,157,0.157,0.693543128776,0.218230451102,0.088226420122
sudut-2,158,0.158,0.692473432399,0.219053354893,0.088473212708
sudut-2,159,0.159,0.691410380097,0.219871498431,0.088718121473
sudut-2,160,0.160,0.690353930253,0.220684907443,0.088961162303
sudut-2,161,0.161,0.689304041519,0.221493607543,0.089202350939
sudut-2,162,0.162,0.688260672805,0.222297624224,0.089441702971
sudut-2,163,0.163,0.687223783285,0.223096982868,0.089679233847
sudut-2,164,0.164,0.686193332394,0.223891708737,0.089914958869
sudut-2,165,0.165,0.685169279821,0.224681826980,0.090148893199
sudut-2,166,0.166,0.684151585514,0.225467362630,0.090381051856
sudut-2,167,0.167,0.683140209675,0.226248340605,0.090611449720
sudut-2,168,0.168,0.682135112757,0.227024785708,0.090840101534
sudut-2,169,0.169,0.681136255468,0.227796722628,0.091067021904
sudut-2,170,0.170,0.680143598762,0.228564175939,0.091292225299
sudut-2,171,0.171,0.679157103843,0.229327170102,0.091515726056
sudut-2,172,0.172,0.678176732159,0.230085729463,0.091737538378
sudut-2,173,0.173,0.677202445405,0.230839878255,0.091957676340
sudut-2,174,0.174,0.676234205520,0.231589640599,0.092176153882
sudut-2,175,0.175,0.675271974680,0.232335040501,0.092392984819
sudut-2,176,0.176,0.674315715306,0.233076101856,0.092608182838
sudut-2,177,0.177,0.673365390054,0.233812848447,0.092821761499
sudut-2,178,0.178,0.672420961819,0.234545303942,0.093033734240
sudut-2,179,0.179,0.671482393730,0.235273491899,0.093244114371
sudut-2,180,0.180,0.670549649149,0.235997435767,0.093452915084
sudut-2,181,0.181,0.669622691674,0.236717158879,0.093660149447
sudut-2,182,0.182,0.668701485129,0.237432684461,0.093865830410
sudut-2,183,0.183,0.667785993569,0.238144035626,0.094069970804
sudut-2,184,0.184,0.666876181280,0.238851235378,0.094272583342
sudut-2,185,0.185,0.665972012768,0.239554306611,0.094473680621
sudut-2,186,0.186,0.665073452770,0.240253272107,0.094673275123
sudut-2,187,0.187,0.664180466241,0.240948154542,0.094871379217
sudut-2,188,0.188,0.663293018363,0.241638976481,0.095068005156
sudut-2,189,0.189,0.662411074535,0.242325760380,0.095263165085
sudut-2,190,0.190,0.661534600375,0.243008528588,0.095456871038
sudut-2,191,0.191,0.660663561721,0.243687303343,0.095649134936
sudut-2,192,0.192,0.659797924624,0.244362106780,0.095839968596
sudut-2,193,0.193,0.658937655354,0.245032960921,0.096029383725
sudut-2,194,0.194,0.658082720390,0.245699887685,0.096217391926
sudut-2,195,0.195,0.657233086426,0.246362908881,0.096404004693
sudut-2,196,0.196,0.656388720365,0.247022046215,0.096589233420
sudut-2,197,0.197,0.655549589321,0.247677321283,0.096773089396
sudut-2,198,0.198,0.654715660613,0.248328755578,0.096955583808
sudut-2,199,0.199,0.653886901771,0.248976370487,0.097136727742
sudut-2,200,0.200,0.653063280526,0.249620187290,0.097316532184
sudut-2,201,0.201,0.652244764815,0.250260227163,0.097495008021
sudut-2,202,0.202,0.651431322778,0.250896511180,0.097672166042
sudut-2,203,0.203,0.650622922754,0.251529060307,0.097848016939
sudut-2,204,0.204,0.649819533285,0.252157895409,0.098022571306
sudut-2,205,0.205,0.649021123110,0.252783037245,0.098195839645
sudut-2,206,0.206,0.648227661166,0.253404506473,0.098367832361
sudut-2,207,0.207,0.647439116584,0.254022323647,0.098538559768
sudut-2,208,0.208,0.646655458694,0.254636509220,0.098708032085
sudut-2,209,0.209,0.645876657017,0.255247083541,0.098876259442
sudut-2,210,0.210,0.645102681266,0.255854066859,0.099043251876
sudut-2,211,0.211,0.644333501345,0.256457479319,0.099209019336
sudut-2,212,0.212,0.643569087351,0.257057340968,0.099373571681
sudut-2,213,0.213,0.642809409566,0.257653671751,0.099536918683
sudut-2,214,0.214,0.642054438462,0.258246491511,0.099699070027
sudut-2,215,0.215,0.641304144695,0.258835819994,0.099860035311
sudut-2,216,0.216,0.640558499108,0.259421676845,0.100019824047
sudut-2,217,0.217,0.639817472726,0.260004081610,0.100178445664
sudut-2,218,0.218,0.639081036760,0.260583053734,0.100335909506
sudut-2,219,0.219,0.638349162598,0.261158612566,0.100492224836
sudut-2,220,0.220,0.637621821811,0.261730777357,0.100647400831
sudut-2,221,0.221,0.636898986151,0.262299567258,0.100801446591
sudut-2,222,0.222,0.636180627543,0.262865001324,0.100954371133
sudut-2,223,0.223,0.635466718093,0.263427098511,0.101106183395
sudut-2,224,0.224,0.634757230082,0.263985877682,0.101256892236
sudut-2,225,0.225,0.634052135964,0.264541357601,0.101406506435
sudut-2,226,0.226,0.633351408368,0.265093556934,0.101555034698
sudut-2,227,0.227,0.632655020095,0.265642494256,0.101702485649
sudut-2,228,0.228,0.631962944118,0.266188188043,0.101848867839
sudut-2,229,0.229,0.631275153577,0.266730656678,0.101994189745
sudut-2,230,0.230,0.630591621786,0.267269918448,0.102138459766
sudut-2,231,0.231,0.629912322223,0.267805991546,0.102281686230
sudut-2,232,0.232,0.629237228535,0.268338894073,0.102423877392
sudut-2,233,0.233,0.628566314534,0.268868644035,0.102565041431
sudut-2,234,0.234,0.627899554196,0.269395259344,0.102705186460
sudut-2,235,0.235,0.627236921664,0.269918757820,0.102844320516
sudut-2,236,0.236,0.626578391239,0.270439157192,0.102982451569
sudut-2,237,0.237,0.625923937387,0.270956475096,0.103119587517
sudut-2,238,0.238,0.625273534734,0.271470729074,0.103255736192
sudut-2,239,0.239,0.624627158064,0.271981936581,0.103390905355
sudut-2,240,0.240,0.623984782322,0.272490114977,0.103525102701
sudut-2,241,0.241,0.623346382608,0.272995281534,0.103658335857
sudut-2,242,0.242,0.622711934181,0.273497453434,0.103790612385
sudut-2,243,0.243,0.622081412453,0.273996647768,0.103921939779
sudut-2,244,0.244,0.621454792993,0.274492881536,0.104052325471
sudut-2,245,0.245,0.620832051521,0.274986171653,0.104181776827
sudut-2,246,0.246,0.620213163911,0.275476534941,0.104310301148
sudut-2,247,0.247,0.619598106190,0.275963988136,0.104437905674
sudut-2,248,0.248,0.618986854532,0.276448547887,0.104564597581
sudut-2,249,0.249,0.618379385264,0.276930230752,0.104690383984
sudut-2,250,0.250,0.617775674860,0.277409053205,0.104815271936
sudut-2,251,0.251,0.617175699941,0.277885031630,0.104939268428
sudut-2,252,0.252,0.616579437278,0.278358182328,0.105062380394
sudut-2,253,0.253,0.615986863784,0.278828521511,0.105184614705
sudut-2,254,0.254,0.615397956519,0.279296065306,0.105305978175
sudut-2,255,0.255,0.614812692687,0.279760829755,0.105426477558
sudut-2,256,0.256,0.614231049635,0.280222830814,0.105546119551
sudut-2,257,0.257,0.613653004851,0.280682084356,0.105664910793
sudut-2,258,0.258,0.613078535965,0.281138606168,0.105782857867
sudut-2,259,0.259,0.612507620748,0.281592411953,0.105899967298
sudut-2,260,0.260,0.611940237110,0.282043517332,0.106016245558
sudut-2,261,0.261,0.611376363100,0.282491937840,0.106131699060
sudut-2,262,0.262,0.610815976903,0.282937688932,0.106246334165
sudut-2,263,0.263,0.610259056842,0.283380785979,0.106360157179
sudut-2,264,0.264,0.609705581377,0.283821244269,0.106473174354
sudut-2,265,0.265,0.609155529102,0.284259079009,0.106585391889
sudut-2,266,0.266,0.608608878744,0.284694305326,0.106696815931
sudut-2,267,0.267,0.608065609165,0.285126938263,0.106807452572
sudut-2,268,0.268,0.607525699359,0.285556992785,0.106917307856
sudut-2,269,0.269,0.606989128452,0.285984483775,0.107026387773
sudut-2,270,0.270,0.606455875700,0.286409426036,0.107134698264
sudut-2,271,0.271,0.605925920490,0.286831834291,0.107242245219
sudut-2,272,0.272,0.605399242338,0.287251723186,0.107349034476
sudut-2,273,0.273,0.604875820887,0.287669107284,0.107455071828
sudut-2,274,0.274,0.604355635909,0.288084001074,0.107560363017
sudut-2,275,0.275,0.603838667303,0.288496418963,0.107664913734
sudut-2,276,0.276,0.603324895091,0.288906375282,0.107768729626
sudut-2,277,0.277,0.602814299425,0.289313884284,0.107871816291
sudut-2,278,0.278,0.602306860576,0.289718960145,0.107974179279
sudut-2,279,0.279,0.601802558943,0.290121616963,0.108075824094
sudut-2,280,0.280,0.601301375044,0.290521868762,0.108176756194
sudut-2,281,0.281,0.600803289522,0.290919729486,0.108276980992
sudut-2,282,0.282,0.600308283139,0.291315213008,0.108376503853
sudut-2,283,0.283,0.599816336780,0.291708333121,0.108475330099
sudut-2,284,0.284,0.599327431446,0.292099103546,0.108573465008
sudut-2,285,0.285,0.598841548259,0.292487537927,0.108670913813
sudut-2,286,0.286,0.598358668461,0.292873649836,0.108767681703
sudut-2,287,0.287,0.597878773407,0.293257452770,0.108863773824
sudut-2,288,0.288,0.597401844571,0.293638960150,0.108959195278
sudut-2,289,0.289,0.596927863545,0.294018185328,0.109053951128
sudut-2,290,0.290,0.596456812032,0.294395141578,0.109148046390
sudut-2,291,0.291,0.595988671852,0.294769842106,0.109241486042
sudut-2,292,0.292,0.595523424938,0.295142300042,0.109334275020
sudut-2,293,0.293,0.595061053337,0.295512528447,0.109426418217
sudut-2,294,0.294,0.594601539206,0.295880540307,0.109517920487
sudut-2,295,0.295,0.594144864816,0.296246348540,0.109608786644
sudut-2,296,0.296,0.593691012547,0.296609965991,0.109699021462
sudut-2,297,0.297,0.593239964890,0.296971405434,0.109788629676
sudut-2,298,0.298,0.592791704446,0.297330679575,0.109877615979
sudut-2,299,0.299,0.592346213923,0.297687801048,0.109965985029
sudut-2,300,0.300,0.591903476139,0.298042782417,0.110053741443
sudut-2,301,0.301,0.591463474018,0.298395636179,0.110140889802
sudut-2,302,0.302,0.591026190592,0.298746374760,0.110227434648
sudut-2,303,0.303,0.590591608997,0.299095010518,0.110313380485
sudut-2,304,0.304,0.590159712477,0.299441555742,0.110398731781
sudut-2,305,0.305,0.589730484378,0.299786022654,0.110483492968
sudut-2,306,0.306,0.589303908151,0.300128423409,0.110567668440
sudut-2,307,0.307,0.588879967352,0.300468770092,0.110651262556
sudut-2,308,0.308,0.588458645637,0.300807074723,0.110734279639
sudut-2,309,0.309,0.588039926767,0.301143349256,0.110816723977
sudut-2,310,0.310,0.587623794601,0.301477605577,0.110898599822
sudut-2,311,0.311,0.587210233102,0.301809855506,0.110979911392
sudut-2,312,0.312,0.586799226331,0.302140110798,0.111060662871
sudut-2,313,0.313,0.586390758449,0.302468383143,0.111140858408
sudut-2,314,0.314,0.585984813716,0.302794684165,0.111220502119
sudut-2,315,0.315,0.585581376491,0.303119025424,0.111299598085
sudut-2,316,0.316,0.585180431229,0.303441418415,0.111378150356
sudut-2,317,0.317,0.584781962484,0.303761874569,0.111456162947
sudut-2,318,0.318,0.584385954904,0.304080405253,0.111533639843
sudut-2,319,0.319,0.583992393236,0.304397021771,0.111610584993
sudut-2,320,0.320,0.583601262318,0.304711735365,0.111687002317
sudut-2,321,0.321,0.583212547086,0.305024557210,0.111762895703
sudut-2,322,0.322,0.582826232570,0.305335498424,0.111838269006
sudut-2,323,0.323,0.582442303890,0.305644570058,0.111913126052
sudut-2,324,0.324,0.582060746262,0.305951783105,0.111987470633
sudut-2,325,0.325,0.581681544994,0.306257148493,0.112061306513
sudut-2,326,0.326,0.581304685483,0.306560677091,0.112134637426
sudut-2,327,0.327,0.580930153221,0.306862379705,0.112207467073
sudut-2,328,0.328,0.580557933787,0.307162267084,0.112279799129
sudut-2,329,0.329,0.580188012852,0.307460349911,0.112351637236
sudut-2,330,0.330,0.579820376176,0.307756638815,0.112422985010
sudut-2,331,0.331,0.579455009606,0.308051144360,0.112493846034
sudut-2,332,0.332,0.579091899079,0.308343877054,0.112564223866
sudut-2,333,0.333,0.578731030621,0.308634847345,0.112634122034
sudut-2,334,0.334,0.578372390341,0.308924065621,0.112703544038
sudut-2,335,0.335,0.578015964438,0.309211542212,0.112772493350
sudut-2,336,0.336,0.577661739197,0.309497287391,0.112840973412
sudut-2,337,0.337,0.577309700985,0.309781311371,0.112908987644
sudut-2,338,0.338,0.576959836259,0.310063624309,0.112976539432
sudut-2,339,0.339,0.576612131556,0.310344236303,0.113043632141
sudut-2,340,0.340,0.576266573499,0.310623157396,0.113110269105
sudut-2,341,0.341,0.575923148795,0.310900397571,0.113176453634
sudut-2,342,0.342,0.575581844231,0.311175966759,0.113242189010
sudut-2,343,0.343,0.575242646679,0.311449874830,0.113307478491
sudut-2,344,0.344,0.574905543092,0.311722131602,0.113372325306
sudut-2,345,0.345,0.574570520504,0.311992746834,0.113436732661
sudut-2,346,0.346,0.574237566030,0.312261730233,0.113500703737
sudut-2,347,0.347,0.573906666864,0.312529091449,0.113564241687
sudut-2,348,0.348,0.573577810283,0.312794840076,0.113627349642
sudut-2,349,0.349,0.573250983638,0.313058985656,0.113690030706
sudut-2,350,0.350,0.572926174364,0.313321537676,0.113752287960
sudut-2,351,0.351,0.572603369972,0.313582505567,0.113814124461
sudut-2,352,0.352,0.572282558049,0.313841898711,0.113875543240
sudut-2,353,0.353,0.571963726263,0.314099726431,0.113936547306
sudut-2,354,0.354,0.571646862356,0.314355998001,0.113997139643
sudut-2,355,0.355,0.571331954146,0.314610722641,0.114057323213
sudut-2,356,0.356,0.571018989530,0.314863909517,0.114117100953
sudut-2,357,0.357,0.570707956477,0.315115567745,0.114176475779
sudut-2,358,0.358,0.570398843031,0.315365706387,0.114235450582
sudut-2,359,0.359,0.570091637314,0.315614334455,0.114294028231
sudut-2,360,0.360,0.569786327517,0.315861460909,0.114352211575
sudut-2,361,0.361,0.569482901908,0.316107094656,0.114410003436
sudut-2,362,0.362,0.569181348826,0.316351244555,0.114467406619
sudut-2,363,0.363,0.568881656684,0.316593919412,0.114524423903
sudut-2,364,0.364,0.568583813967,0.316835127985,0.114581058048
sudut-2,365,0.365,0.568287809230,0.317074878979,0.114637311791
sudut-2,366,0.366,0.567993631101,0.317313181051,0.114693187848
sudut-2,367,0.367,0.567701268277,0.317550042808,0.114748688915
sudut-2,368,0.368,0.567410709527,0.317785472807,0.114803817666
sudut-2,369,0.369,0.567121943689,0.318019479558,0.114858576753
sudut-2,370,0.370,0.566834959670,0.318252071519,0.114912968810
sudut-2,371,0.371,0.566549746448,0.318483257103,0.114966996450
sudut-2,372,0.372,0.566266293066,0.318713044671,0.115020662263
sudut-2,373,0.373,0.565984588638,0.318941442539,0.115073968823
sudut-2,374,0.374,0.565704622344,0.319168458974,0.115126918682
sudut-2,375,0.375,0.565426383434,0.319394102195,0.115179514371
sudut-2,376,0.376,0.565149861221,0.319618380374,0.115231758404
sudut-2,377,0.377,0.564875045088,0.319841301637,0.115283653275
sudut-2,378,0.378,0.564601924480,0.320062874062,0.115335201457
sudut-2,379,0.379,0.564330488912,0.320283105682,0.115386405406
sudut-2,380,0.380,0.564060727961,0.320502004480,0.115437267559
sudut-2,381,0.381,0.563792631270,0.320719578398,0.115487790332
sudut-2,382,0.382,0.563526188546,0.320935835329,0.115537976125
sudut-2,383,0.383,0.563261389561,0.321150783121,0.115587827318
sudut-2,384,0.384,0.562998224148,0.321364429577,0.115637346274
sudut-2,385,0.385,0.562736682207,0.321576782456,0.115686535338
sudut-2,386,0.386,0.562476753696,0.321787849469,0.115735396834
sudut-2,387,0.387,0.562218428641,0.321997638287,0.115783933073
sudut-2,388,0.388,0.561961697124,0.322206156532,0.115832146344
sudut-2,389,0.389,0.561706549293,0.322413411785,0.115880038921
sudut-2,390,0.390,0.561452975356,0.322619411583,0.115927613060
sudut-2,391,0.391,0.561200965582,0.322824163418,0.115974871000
sudut-2,392,0.392,0.560950510298,0.323027674739,0.116021814963
sudut-2,393,0.393,0.560701599894,0.323229952953,0.116068447153
sudut-2,394,0.394,0.560454224820,0.323431005422,0.116114769758
sudut-2,395,0.395,0.560208375582,0.323630839468,0.116160784950
sudut-2,396,0.396,0.559964042748,0.323829462368,0.116206494884
sudut-2,397,0.397,0.559721216943,0.324026881359,0.116251901698
sudut-2,398,0.398,0.559479888852,0.324223103634,0.116297007514
sudut-2,399,0.399,0.559240049216,0.324418136345,0.116341814439
